@relation train_10K-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P10

@attribute lucene numeric
@attribute inlink numeric
@attribute outlink numeric
@attribute valid {0,1}

@data
6.864321,492,94,1
5.489357,27,39,0
6.856593,23,27,0
7.861154,2751,300,1
6.686822,4,8,0
10.597252,214,48,1
9.140188,15,53,0
8.4818,0,0,1
15.237532,46,88,1
15.202422,19464,252,1
8.84458,0,0,1
12.330742,0,0,1
6.608867,25,33,0
14.12444,10,8,1
12.96883,485,314,1
10.50802,60,102,0
11.666306,1055,63,1
6.732254,23,14,0
4.012904,37,31,1
8.855033,12090,865,1
7.426371,40,52,0
15.607887,391,85,1
10.858617,0,0,1
8.910187,3627,759,1
15.607887,2690,351,1
6.026269,1,9,0
6.781247,14,5,0
3.179611,8,21,0
7.225033,4,13,0
6.623282,4,6,0
15.607887,1121,264,1
7.031986,13,14,0
8.105518,182,61,1
3.325897,29,53,0
6.414477,65,83,0
6.999224,9,21,0
7.064888,163,62,0
5.948568,2,13,0
6.024771,105,222,0
7.718618,2,15,0
8.674952,106,95,0
9.411461,0,0,0
15.607887,336,128,1
15.607887,636,133,1
6.625369,9,7,0
10.04913,0,0,1
13.998448,230,29,1
7.968884,4492,387,1
5.947157,7,10,0
15.607887,688,134,1
15.607887,1765,316,1
6.628256,0,18,0
15.607887,707,171,1
10.593923,3,6,0
15.607887,1709,797,1
5.485633,91,115,0
6.742253,6,6,0
9.144857,1197,65,1
15.607887,7595,46,1
6.302667,50,50,0
7.75576,14,6,0
6.076984,2,11,0
3.325897,4,15,0
15.607887,233,35,1
10.390238,68,96,0
14.691596,7,1,1
5.740377,9,18,0
6.577114,44,33,0
6.204608,3,9,0
5.220069,12,68,0
11.621153,391,85,1
15.607887,96,102,1
9.54062,445,243,1
15.607887,4874,204,1
14.91474,356,152,1
8.067085,29,43,0
12.612155,122,18,1
6.168565,0,0,0
4.641354,0,7,0
3.325897,4,22,0
15.607887,0,0,1
10.469152,553,157,1
11.529342,3883,195,1
5.036262,35,41,0
3.504585,23,20,0
15.607887,300,174,1
15.607887,1203,25,1
6.412987,4,10,0
15.607887,263,27,1
9.208461,208,128,1
9.223474,77,138,1
9.44037,0,0,1
15.607887,2598,469,1
5.51146,1,10,0
11.505243,3469,260,1
9.091694,4229,391,1
12.933739,449,112,1
4.066427,2,3,0
10.241911,6,11,0
6.625369,8,5,0
10.238184,7776,258,1
15.202422,2681,281,1
10.376779,0,0,1
7.706714,0,0,0
8.709172,3816,413,1
12.34979,411,255,1
5.858422,64,14,0
10.546967,27,34,0
6.867393,591,126,1
10.423299,235,46,1
5.411528,1,8,0
9.544102,12443,220,1
6.864321,492,94,1
7.273497,414,52,0
9.644307,0,0,1
5.781377,46,21,0
9.75493,7,10,1
6.602541,33,48,0
6.194506,2,9,0
5.321436,0,0,0
7.020082,6,19,0
13.661977,0,0,1
15.607887,142,166,1
5.179393,1,78,0
6.925424,9,8,0
6.896461,2830,377,1
7.438865,12,33,0
15.607887,1018,517,1
11.283754,893,361,1
6.500711,2,30,0
15.607887,731,538,1
11.366507,915,207,1
3.691333,19,38,0
15.607887,4492,387,1
5.175196,38,89,0
8.019816,7847,119,1
4.296987,277,245,1
4.237634,180,208,1
9.242276,0,0,0
9.053946,1,7,0
5.807266,9,46,0
10.072523,21,26,0
11.345207,677,199,1
15.607887,2649,583,1
11.844171,1203,25,1
15.607887,389,22,1
10.265553,238,73,1
14.103809,389,22,1
6.310298,0,0,0
7.287973,6,15,0
9.402399,5,5,0
6.477186,596,572,1
15.607887,3356,556,1
8.121554,4492,387,1
9.331244,11,27,0
7.550954,52,77,0
8.228462,51,75,0
6.535762,4,30,0
13.305301,12832,571,1
15.607887,1140,317,1
8.332715,0,0,1
15.607887,0,0,1
3.325897,20,36,0
5.759492,19,39,0
5.622394,4,4,0
5.507014,8,12,0
15.202422,208,83,1
15.459007,963,286,1
8.317935,0,0,1
7.211788,14,41,0
14.91474,127,215,1
15.607887,492,94,1
7.273497,33,42,0
14.91474,16,21,1
7.619486,76,78,0
15.607887,438,34,1
15.607887,809,339,1
6.146851,79,80,0
8.70414,6,77,0
15.202422,116,211,1
4.923021,0,0,0
9.091694,4229,391,1
6.423492,5,11,0
11.555814,367,153,1
9.068296,5,12,0
9.333889,3936,532,1
11.845008,1171,87,1
3.325897,386,376,0
8.74903,2,49,0
7.389811,0,22,0
10.079186,1690,646,1
6.150706,0,297,0
15.607887,710,25,1
5.378866,138,182,0
2.68346,6,5,0
6.754983,128,39,1
7.250346,2524,527,1
11.020774,1225,304,1
9.333125,1033,57,1
9.51572,4053,567,1
12.257983,6390,443,1
12.11138,339,113,1
8.645643,3707,621,1
4.731292,0,0,1
13.256512,34,9,1
7.706714,18,14,0
7.077688,9486,626,1
6.668639,0,0,0
10.600591,0,0,1
6.502377,289,267,0
5.123297,3,20,0
3.325897,12,67,0
6.928812,184,106,0
3.325897,12,67,0
15.607887,1690,646,1
14.576172,802,271,1
11.166669,362,216,1
12.275682,0,0,1
6.538088,0,9,0
10.116885,0,0,0
7.256054,26,3,1
3.179611,4,4,0
9.723173,0,0,1
12.275682,0,0,1
5.872124,2,77,0
5.438042,18,30,0
8.753005,24,19,0
6.939086,149,73,0
7.843591,2,6,0
5.002649,7,31,0
6.397735,112,36,0
11.859951,307,161,1
9.658547,0,3,0
7.489717,21,18,0
7.328951,40,55,0
5.099781,7,6,0
5.551034,29,21,0
15.607887,214,36,1
6.063324,4,17,0
7.040052,146,69,1
7.187427,32,39,1
9.618926,53,79,0
11.929263,717,69,1
9.841129,0,0,1
6.834412,20,7,0
9.735769,0,0,1
7.911706,48,32,0
6.919011,5,17,0
15.607887,1709,797,1
9.223474,77,138,1
7.861154,2751,300,1
5.459225,5,6,0
9.515447,133,181,1
6.253605,6,11,0
15.607887,1709,797,1
8.895842,0,0,0
6.805868,3,7,0
5.123241,4,17,0
9.527954,47731,1013,1
5.972163,1,7,0
15.607887,704,338,1
15.607887,474160,1635,1
13.410663,2,7,0
6.789347,0,0,0
5.991773,5,24,0
4.544846,168,60,1
5.305337,17,27,0
3.325897,12,67,0
15.607887,656,41,1
11.647074,2405,239,1
5.658714,54,78,0
6.803083,19,47,0
5.740377,1,9,0
15.607887,7847,119,1
4.810352,6,26,0
4.825143,12,50,0
7.069126,6,25,0
3.064496,5,54,0
10.710048,4032,57,1
8.907156,0,0,1
11.097028,13704,539,1
7.863519,8,6,1
6.781247,206,173,1
15.607887,1798,408,1
8.673003,2814,279,1
7.079052,17,15,0
15.202422,0,0,1
13.356595,578,440,1
8.332715,7595,46,1
5.321436,0,0,0
4.944915,90,46,0
10.511073,584,434,1
11.647074,0,0,1
6.024487,0,3,0
15.607887,46,88,1
5.434044,1330,404,0
10.238184,7776,258,1
5.909471,6,6,0
6.530832,51,60,0
15.607887,963,286,1
6.16941,0,6,0
6.08695,5,18,0
6.41597,8,25,0
6.262899,13,54,0
10.783582,3645,188,1
5.803327,4,10,0
15.607887,827,465,1
13.410663,139,58,1
5.771071,39,160,0
6.679941,35,14,0
6.985488,3,3,0
10.379456,263,23,1
7.970787,847,212,1
7.767435,31,70,0
5.278077,19,20,0
3.325897,36,60,0
11.207284,0,0,1
6.351177,4,7,0
5.372638,40,7,0
7.695031,0,20,0
7.966054,352,104,1
5.115013,0,0,0
14.691596,7,1,1
5.002649,7,31,0
5.771071,16,15,0
7.506609,3164,1102,1
7.574452,41,63,0
6.053105,96,84,1
7.09962,1,5,0
6.867393,35,23,0
14.91474,0,0,1
5.732376,4,11,0
8.347528,12,12,0
11.716066,1546,371,0
3.325897,2,11,0
6.071075,91,93,0
3.325897,5,5,0
9.387297,221,223,1
10.673412,1,20,0
9.555797,469,42,1
10.72888,17,30,0
7.643207,308,266,1
12.690115,0,0,1
15.607887,0,0,1
3.918698,24,41,0
7.096335,4,9,0
3.648798,23,43,0
6.295327,6,12,0
6.394662,1040,334,1
5.336706,0,0,0
8.332715,0,0,1
5.699176,143,152,0
3.325897,2,10,0
15.607887,453,286,1
11.647074,0,0,1
5.545774,324,52,0
11.957229,1203,25,1
12.997589,402,34,1
9.723173,0,0,1
7.608687,2026,639,1
6.225443,1,95,0
13.358868,157,193,1
8.134808,14,234,1
15.607887,471,232,1
5.960718,0,0,0
10.379456,263,23,1
5.904834,3,11,0
7.669798,1335,100,1
11.996969,0,0,1
9.81031,8918,398,1
15.607887,443,36,1
12.389011,0,0,1
8.559217,2814,279,1
7.222564,172,208,0
13.673157,498,122,1
5.634277,54,61,0
15.607887,6136,318,1
6.577114,11,22,0
9.515447,133,181,1
9.223474,307,188,1
7.126997,2932,161,1
13.211948,15,25,0
7.532459,7,28,0
7.550954,52,77,0
7.187559,3,6,0
10.360614,85,33,1
8.673003,2814,279,1
15.202422,2049,385,1
15.607887,898,134,1
4.36393,42,57,0
15.607887,277,84,1
9.214296,494,35,1
6.925424,83,72,0
4.232696,134,182,0
10.783582,2084,390,1
15.607887,867,51,1
15.202422,13704,539,1
13.903139,435,395,1
15.607887,619,32,1
15.607887,0,0,1
6.404121,17,29,0
3.325897,18,45,0
7.303696,3960,270,0
15.607887,862,172,1
6.387337,0,12,0
15.607887,6254,129,1
7.626428,0,13,0
15.607887,391,85,1
15.607887,5147,352,1
6.767978,2,5,0
7.426371,2,6,0
10.824571,43,34,0
7.738264,27,34,0
3.325897,2,13,0
13.592984,210,26,1
10.401136,4442,78,1
9.645594,6,29,0
5.352137,8,12,0
17.081442,403,219,1
3.762823,17,104,0
3.325897,2,10,0
6.800312,586,139,0
3.325897,9,7,0
6.973624,5,24,0
10.454596,10563,790,1
4.896036,12,87,0
5.965793,9,17,0
12.389011,2064,225,1
8.625953,4147,42,1
9.502888,12520,406,1
15.607887,61,48,1
15.000334,16,48,1
15.607887,817,229,1
10.925756,37,23,0
6.04817,25,155,0
9.81031,8918,398,1
9.51572,4053,567,1
12.066928,0,0,1
15.607887,63045,1205,1
9.139412,74,239,0
6.392493,17,12,0
11.359392,159,135,0
14.691596,868,65,1
11.931586,98,132,1
5.496472,31,11,0
15.607887,760,272,1
9.169334,219,200,1
15.607887,2649,583,1
5.021519,0,5,0
6.84028,8,5,0
15.607887,1203,25,1
13.816128,0,0,1
5.424998,16,62,0
7.984171,6,159,0
9.094657,0,0,1
15.607887,10954,33,1
6.48716,3,6,0
15.607887,14259,166,1
5.568124,2,18,0
5.842957,222,8,0
7.54183,2,7,0
8.86944,5,17,0
11.449004,4,16,0
5.576238,17,20,0
10.428916,6,25,0
15.607887,7617,611,1
6.94603,1660,14,0
5.115148,2,15,0
15.607887,2814,279,1
15.607887,1773,662,1
6.501294,89,58,0
6.773252,1,14,0
6.502598,261,357,0
6.621202,37,154,0
6.524666,1,7,0
15.607887,3098,216,1
12.31205,0,0,1
12.218115,4046,315,1
12.275682,0,0,1
5.226618,7,49,0
6.819977,20,8,0
14.113692,507,477,1
6.069265,65,79,0
9.620185,266,325,0
5.558675,43,57,0
9.247448,0,0,1
15.202422,345,139,1
6.414816,40,125,0
15.607887,2751,300,1
6.904079,3164,1102,1
5.679696,11,13,0
6.009749,1,17,0
3.653879,1,5,0
9.992935,558,41,1
12.987653,928,400,1
11.038344,0,0,1
9.068301,5,123,1
5.900231,0,0,0
9.505328,0,7,0
10.423299,235,46,1
10.423299,235,46,1
6.657538,2,1,0
9.387297,221,223,0
6.762747,1,7,0
15.607887,0,0,0
11.812398,17,29,0
10.820395,7,7,1
5.420724,0,51,0
11.345207,0,0,1
13.305301,499,82,1
6.309037,7,57,0
5.411569,0,0,0
15.607887,1086,266,1
10.079186,1690,646,1
4.565212,56,90,0
15.607887,198,28,1
11.091547,2791,89,1
15.607887,143,20,1
7.531117,1,8,0
15.607887,236,176,1
11.283754,893,361,1
7.073392,3,28,0
6.022891,23,171,0
5.904834,21,22,0
15.607887,1868,65,1
12.899837,0,0,1
15.607887,471,232,1
4.205503,7,14,0
7.569613,150,125,0
10.302097,659,931,0
11.529342,3883,195,1
15.607887,235,46,1
15.607887,861,704,1
7.418886,5,5,0
6.602788,6,15,1
6.628256,19,28,0
5.622394,2,6,0
5.420627,597,19,0
12.052539,119,32,1
8.520313,6,14,0
15.607887,177,103,1
15.607887,0,0,1
6.283119,158,208,0
4.256108,98,12,0
5.145983,0,0,0
6.340035,30,48,0
3.325897,2,5,0
6.546896,29,33,0
5.97311,0,0,0
15.607887,945,304,1
5.814357,2,15,0
15.607887,538,361,1
6.604996,4,11,0
9.456219,2767,92,1
7.706714,6,16,0
6.545055,90,31,0
15.607887,704,338,1
15.607887,2814,279,1
15.607887,0,0,1
6.176668,6,22,0
11.086099,44,111,1
15.607887,150134,1620,1
14.103809,389,22,1
9.131684,0,0,1
6.824979,3,16,0
6.710321,2,13,0
6.739739,0,0,0
5.325196,2,17,0
15.607887,3876,608,1
6.861265,0,23,0
8.63508,425,253,1
15.607887,360,356,1
15.607887,270,30,1
15.607887,0,0,1
11.957229,2,2,0
13.467821,164,41,1
6.922055,47,36,0
15.607887,0,0,1
15.607887,1352,185,1
15.607887,0,0,1
12.066928,1075,206,1
10.72888,18570,134,1
9.703889,12520,406,1
6.353418,29,247,0
15.202422,19464,252,1
10.302097,647,832,1
6.628256,9,46,0
11.82723,643,192,1
6.429575,20,20,0
6.133344,2,12,0
3.325897,2,13,0
15.607887,6315,269,1
15.607887,7595,46,1
11.270597,0,0,1
6.199512,5,9,0
6.546896,0,0,0
15.607887,499,288,1
9.75493,269,248,1
8.955024,52,61,0
15.607887,92,75,1
15.607887,3816,629,1
5.803327,0,11,0
10.107481,130,128,1
15.607887,169643,1513,1
7.069126,1,8,0
10.428916,3381,223,1
15.607887,149,93,1
5.519172,0,1,0
6.402263,2,14,0
15.607887,25876,925,1
6.063324,4,6,0
15.202422,776,300,1
12.11138,232,78,1
15.607887,111934,964,1
6.320481,1,7,0
6.072652,25,68,0
7.861154,2751,300,1
5.304486,3,62,1
5.288929,3,190,0
10.824571,4563,432,1
10.973158,607,137,1
11.656643,814,388,1
8.458365,0,6,0
6.967339,12,39,0
9.046149,8,20,0
3.325897,32,57,0
8.151835,704,338,1
5.18154,306,231,0
8.249693,2589,77,1
6.868043,129,132,1
8.841696,1287,215,1
10.52029,12,25,0
9.723173,79,89,0
4.485976,39,558,0
15.607887,748,102,1
14.103809,389,22,1
6.12484,53,20,0
7.550954,16,48,1
14.691596,0,0,1
15.607887,2932,161,1
4.868589,21,35,0
15.607887,330,15,1
9.305268,0,0,1
6.540463,73,30,0
2.964132,1,10,0
3.737576,168,60,1
7.145937,1,56,0
10.973158,0,0,1
7.54183,1,4,0
5.324431,71,81,0
7.082013,28,15,0
11.471397,151,39,1
11.108077,0,0,1
15.607887,0,0,1
15.607887,122,18,1
6.559179,1,52,0
7.806443,2681,281,1
14.355124,270,155,1
15.202422,9,13,0
9.976675,0,0,1
15.607887,14494,1193,1
11.656643,105,17,1
9.333125,1033,57,1
13.16554,2,15,0
16.20627,136,129,1
9.174947,1090,227,1
15.607887,5631,376,1
14.270453,36,13,1
7.588844,9,19,0
15.607887,2468,75,1
7.966054,454,152,0
4.590221,0,38,0
15.607887,619,32,1
10.015037,3759,471,1
15.607887,1792,242,1
3.325897,46,50,0
10.227989,0,0,1
5.527863,56,90,0
15.607887,619,32,1
8.673003,2814,279,1
8.121554,4492,387,1
3.768471,2,80,0
6.024771,105,222,0
9.387297,15,16,0
10.695976,1035,186,1
6.502598,2,12,0
15.607887,1141,588,1
5.325196,0,57,0
6.341803,73,57,0
7.867164,69,67,0
3.325897,6,17,0
15.607887,0,0,1
5.551034,6,67,0
6.379966,7,11,0
10.725085,31,43,0
5.744472,12,28,0
5.579003,54,66,0
15.607887,12520,406,1
5.852933,4,4,0
6.773252,1,4,0
7.924713,6,13,0
5.738374,29,17,0
6.367095,5,2,0
9.068301,47576,843,1
15.607887,220,164,1
10.603941,39,59,0
12.285176,2896,171,1
7.608687,18,142,0
10.889388,3207,911,1
10.272755,539,457,1
5.548514,40,24,0
8.702635,2424,305,1
11.716066,181,116,1
6.853565,103,77,0
6.678298,18,12,0
4.318306,0,7,0
3.325897,70,75,0
6.404121,72,25,0
11.547442,443,36,1
9.961438,1933,233,1
7.117737,0,0,0
10.090434,29729,264,1
4.925771,5,10,0
13.36769,36,13,1
5.802205,984,29,1
2.766748,175,249,0
15.607887,1873,193,1
11.676062,1670,267,1
13.305301,499,82,1
6.258422,31,11,0
6.922055,57,79,0
5.321436,1,29,0
8.84458,0,0,1
9.824061,2723,316,1
5.145983,2,42,0
15.607887,2806,230,1
7.695031,6,15,0
5.972163,57,77,0
9.495312,12156,396,1
6.913543,8459,735,1
6.022094,32,20,0
9.183828,533,516,1
7.077688,278,94,0
15.607887,2767,92,1
5.699176,3,12,0
5.917563,1,5,0
6.834412,59,65,0
15.607887,464,167,1
6.814294,104,19,0
5.251092,8,26,0
6.643616,2932,161,1
15.607887,4690,117,1
12.663447,0,0,1
15.607887,0,0,1
15.607887,429,81,1
9.223474,307,188,1
6.027692,120,92,0
6.278303,8,11,0
15.607887,8,8,1
15.607887,318,248,1
11.37378,867,51,1
15.607887,0,0,1
15.607887,51221,1100,1
15.607887,362,216,1
5.325196,38,52,0
6.105557,9,37,0
6.014969,56,68,0
13.209991,47,89,1
4.509073,5476,898,1
8.228462,116,26,1
11.244788,1487,344,1
6.157591,86,100,0
6.043145,46,46,0
6.26173,3,10,0
7.569613,180,208,1
15.607887,0,0,1
5.788824,1,15,0
7.963397,147,259,0
15.607887,0,0,1
5.563913,70,116,0
12.835299,0,0,0
4.397338,61,191,0
6.782696,15,29,0
12.745687,334,62,1
6.657538,211,106,0
10.189567,0,0,0
15.607887,148,76,1
15.607887,2751,300,1
13.042937,0,0,1
13.305301,2337,452,1
6.756969,5,15,0
5.624508,11,30,0
6.985669,3,28,0
12.767134,550,151,1
7.570593,54,89,0
7.020082,6,7,0
10.498916,248,156,0
15.559378,236,88,1
7.984171,1,3,0
5.530395,1,9,0
8.399285,0,0,1
3.325897,2,5,0
10.695232,0,0,1
15.202422,907,135,1
15.607887,196,12,1
4.313636,8,13,0
4.653456,5,18,0
12.429833,1481,66,1
14.269571,22,99,1
12.429833,67,78,0
5.929057,13,20,0
15.607887,797,545,1
15.607887,2406,803,1
5.773722,60,498,0
5.840032,11,32,0
6.521469,3,8,0
6.623282,22,2,0
6.757802,5,12,0
9.541779,0,0,1
6.024487,68,23,1
6.306078,2,10,0
4.600665,8,30,0
15.607887,0,0,0
8.03293,352,104,1
16.841297,704,338,1
13.381359,2083,193,1
6.565358,227,54,1
15.607887,146,69,1
15.607887,2814,279,1
15.607887,1354,565,1
7.490231,6,11,0
6.480493,138,145,0
5.624508,0,0,0
9.174947,444,41,1
4.863895,3,5,0
6.404121,4,38,0
10.791646,41,122,0
15.607887,1140,317,1
15.607887,874,155,1
7.837396,14,23,0
6.368479,10,26,0
12.49437,1395,232,1
15.607887,562,109,1
5.605384,62,109,1
11.675921,1804,91,1
5.355024,0,1,0
10.824571,4563,432,1
15.607887,14259,166,1
15.202422,77,138,1
7.051473,6,25,0
7.069126,69,153,1
7.672301,34,14,0
6.086619,0,9,0
7.75576,0,5,0
2.870624,3,14,0
15.607887,178,157,1
6.372843,1,11,0
15.607887,606,471,1
6.213413,0,0,1
8.604367,16868,692,1
10.7637,0,0,0
7.35371,2,9,0
15.607887,984,29,1
15.607887,1401,166,1
15.607887,995,136,1
4.825445,81,155,0
10.005768,4,20,0
5.472206,6,13,0
9.053953,634,142,1
5.321436,0,33,0
11.352273,1086,266,1
7.745404,2,5,0
5.786823,0,0,0
15.607887,6440,467,1
3.325897,38,36,0
5.852957,2,4,0
6.729778,136,140,0
6.819977,132,10,1
5.39442,337,354,0
12.539834,1802,109,1
6.151685,2,6,0
9.51572,4053,567,1
15.607887,1147,234,1
9.364692,25,58,0
15.607887,389,22,1
8.707977,4461,412,1
5.762079,6,100,0
12.804525,155,183,0
6.024487,2,8,0
6.868043,26,29,0
12.557058,97,78,1
8.702635,2424,305,1
9.046149,6019,16,1
6.490521,18,40,0
15.607887,2827,258,1
8.881654,0,0,1
15.607887,2827,258,1
7.335429,3,9,0
15.607887,1690,646,1
15.607887,710,25,1
8.538735,436,348,1
15.607887,4425,149,1
14.103809,0,0,1
5.991773,25,36,0
11.722276,1661,456,1
15.607887,597,225,1
6.682227,2,4,0
11.352273,1086,266,1
10.440876,580,323,1
7.545862,82,26,1
7.40418,11,21,0
15.607887,317,85,1
6.775906,7170,563,1
6.784954,4,33,0
12.330742,0,0,1
5.227298,9,14,0
10.787909,263,23,1
7.155628,77,38,1
6.484415,4,13,0
15.607887,612,164,1
15.607887,606,471,1
5.685089,10,7,0
15.607887,1233,351,0
6.170506,1,7,0
15.607887,1141,588,1
15.607887,1443,92,1
8.631072,0,2,0
5.978614,1,11,0
5.844486,3,30,0
6.123957,2,16,0
6.849188,7362,890,1
6.086619,4,3,0
7.41149,5,28,0
15.202422,345,139,1
5.051742,2,6,0
5.953292,3,6,0
15.607887,1751,832,1
11.012766,14,21,0
7.004552,12,11,0
15.607887,53,81,1
8.019816,7847,119,1
6.37685,3,9,0
2.977381,8,34,0
12.31205,0,0,1
15.607887,749,150,1
6.617064,25,25,0
5.52606,4,11,0
5.744472,43,62,0
5.81875,5,79,0
8.673003,2814,279,1
6.521469,6,12,0
15.607887,0,0,1
15.607887,75,123,1
10.127623,335,211,1
6.739739,3,24,0
5.186129,12,43,0
15.607887,18334,154,1
6.08695,1,7,0
15.607887,177,103,1
9.374457,3936,532,1
7.131678,57,69,0
11.207284,0,0,1
15.607887,1690,646,1
5.471287,64,89,0
12.275682,0,0,1
8.170092,0,0,1
3.325897,74,96,0
5.188389,3,7,0
15.607887,260,114,1
12.11138,973,331,1
4.927979,38,73,0
9.176556,0,0,1
7.718618,0,4,0
15.607887,2814,279,1
4.949586,120,130,0
15.607887,1690,646,1
6.590807,0,0,0
6.086619,309,280,0
10.256029,122,87,1
4.335054,88,117,0
3.073416,3,15,0
15.202422,238,26,1
6.864321,492,94,1
15.607887,0,0,1
14.74436,182,78,1
6.404121,17,29,0
3.325897,61,25,0
15.607887,1344,190,1
8.062398,196,152,1
6.026269,2,4,0
6.753923,129,132,1
14.691596,606,471,1
6.156025,31,38,0
5.519172,3,9,0
15.607887,471,232,1
15.607887,442,108,1
5.401459,6,12,0
6.898965,3,12,0
8.645643,3707,621,1
6.353418,86,251,0
15.607887,0,0,1
8.332564,199,200,1
6.368479,170,29,0
15.607887,2589,77,1
15.607887,195,109,1
15.607887,310,65,1
6.119235,5,7,0
3.509306,39,40,0
15.607887,2328,301,1
6.889325,0,71,0
6.6875,1,47,0
15.607887,3917,341,1
3.657826,34,51,0
8.84458,0,0,1
7.532459,28,25,0
6.727312,614,239,0
6.09912,323,30,0
9.060385,3,19,0
6.084856,16,41,0
13.305301,499,82,1
7.669798,1335,100,1
6.638038,68,16,0
5.178356,0,4,0
10.600591,0,0,1
6.967339,0,9,0
6.482153,74,84,0
15.607887,1690,646,1
4.905155,0,34,0
6.239919,1,11,0
7.75576,28,40,0
5.947157,0,0,0
15.607887,2814,279,1
7.09962,0,10,0
8.673003,2814,279,1
3.780106,71,55,0
15.607887,358,79,1
15.607887,3918,165,1
11.113648,19,56,0
15.607887,1690,646,1
15.202422,0,0,1
8.625953,4147,42,1
6.272333,33,47,0
5.461544,52,14,0
4.617019,4,9,0
15.607887,12577,780,1
5.622394,11,10,0
7.279421,17,68,0
6.043145,148,145,0
12.663447,0,0,1
8.004238,39,80,0
6.64232,119,61,0
3.325897,14,16,0
7.681269,45,59,0
15.607887,1748,333,1
15.607887,2814,279,1
15.607887,1178,499,1
6.953053,39,71,0
9.530245,5,9,0
12.50124,937,146,1
8.808831,0,0,1
6.323053,47,38,0
3.456374,2,11,0
15.607887,3098,216,1
15.607887,236,176,1
15.607887,14494,1193,1
3.325897,29,53,0
10.423299,235,46,1
13.903139,120,62,1
6.84028,8,5,0
13.632131,100,137,1
5.908807,39,89,0
7.569613,45,45,0
5.330703,78,85,0
6.580996,8,10,0
6.918703,221,182,1
5.44989,32,37,0
7.498106,135,131,0
9.666401,7,4,0
9.068296,288,106,1
6.128992,0,43,0
8.28532,81,74,0
15.607887,103,18,1
15.607887,227,54,1
14.221593,1118,78,1
15.607887,1148,455,1
15.607887,2466,273,1
4.020952,13,17,0
6.499127,20,32,0
5.325196,0,0,0
15.607887,681,148,1
6.383912,7,8,0
15.607887,356,153,1
1.846565,0,0,0
7.532837,1,12,0
8.104768,1,20,0
12.024368,2192,212,1
5.740377,21,45,0
15.607887,0,0,1
10.246593,94,132,1
15.202422,10,8,1
10.902871,480,137,1
10.820395,5,5,0
9.244182,347,349,0
7.033774,6227,583,1
10.577449,360,356,1
15.607887,411,255,1
5.799724,8,47,0
5.797741,138,45,0
5.822014,48,61,0
5.744472,12,28,0
5.97311,57,91,0
6.571038,365,24,0
6.372843,2,8,0
11.621153,391,85,1
7.861154,4,5,0
12.587461,121,37,1
11.858383,0,0,1
15.607887,3098,216,1
6.590464,9,41,0
9.976675,7157,399,1
5.573871,3,49,0
6.263606,125,240,0
7.465203,1,2,0
6.477186,596,572,1
15.202422,49,101,1
10.944448,374,161,0
15.607887,389,22,1
6.918703,16,23,0
11.441222,0,0,1
7.608687,15,27,0
5.906817,1,9,0
6.404121,6,20,0
5.723444,9,32,0
5.52177,12,38,0
15.607887,0,0,1
8.832521,0,21,0
5.012385,37,22,0
6.615799,9,30,0
10.422071,42,78,1
3.917075,1,4,0
6.131444,136,156,0
15.607887,0,0,1
3.989464,0,0,1
6.867393,13,21,0
6.05569,22,24,0
15.607887,0,0,1
15.202422,288,123,1
5.421845,159,175,0
8.673003,2814,279,1
15.607887,868,65,1
4.756815,23,16,0
6.170417,5,13,0
9.868094,2049,385,1
15.607887,1354,565,1
15.607887,749,150,1
5.051742,3,20,0
6.272333,121,16,0
15.607887,367,53,1
6.140039,0,0,0
5.317928,43,43,0
9.082125,9451,1004,1
15.607887,0,0,1
12.275682,0,0,1
3.04641,5656,854,1
15.607887,389,22,1
5.39442,337,355,0
10.454596,1316,337,1
6.283637,190,201,0
9.775276,6,33,1
7.881233,837,148,1
5.325196,63,54,0
15.607887,893,361,1
7.117737,19,17,0
7.743132,80,75,0
15.607887,9486,626,1
9.915483,237,197,1
11.52191,1642,259,1
10.304583,0,0,1
6.223176,6,16,0
11.139982,386,355,1
15.607887,1709,797,1
15.607887,737,505,1
7.036005,601,214,1
5.279281,5,32,0
6.492229,4,109,0
11.854602,1496,204,1
4.739052,0,270,0
7.285402,704,299,0
5.867061,6,7,0
15.607887,0,0,1
13.305301,499,82,1
8.134808,14,234,1
3.325897,126,197,0
6.128992,4,10,0
6.350119,44,37,0
15.607887,277,84,1
9.754249,55,94,0
12.539834,1802,109,1
5.543331,408,287,1
9.824061,2723,316,1
11.265578,2405,239,1
15.607887,181,116,1
3.325897,5,27,0
8.565164,103814,792,0
12.052539,10076,243,1
15.607887,0,0,1
5.739893,13,13,0
9.976675,7157,399,1
4.892599,133,150,0
6.628256,8,16,0
14.879644,389,22,1
5.806138,5,36,0
6.571336,311,169,1
12.472393,250,130,1
6.864321,5631,376,1
15.607887,474160,1635,1
15.607887,710,25,1
7.672301,1,6,0
6.165371,0,7,0
7.669076,20,42,0
13.903139,524,249,1
6.156025,6,8,0
7.030123,159,69,0
7.695031,5,10,0
15.607887,920,239,1
6.96718,58,24,0
5.39442,337,354,0
6.382494,336,188,0
15.607887,60,30,1
3.325897,36,60,0
11.931586,98,132,1
12.637472,0,0,1
3.079013,4,112,0
12.429833,41,38,0
7.57564,0,2,0
8.151835,704,338,1
7.199926,6,1167,0
11.556102,4,32,0
